id,category,question_he,answer_he,answer_he_chatbot,source_urls,needs_secretary_review,secretary_tag,notes
mba_gt_090,registration_rules,אפשר לקחת קורס מחוץ ל-MBA כדי להשלים נ״ז?,"ככלל, השלמות מתוך קורסי MBA, בחירה כללית או בחירת ההתמחות. קורס מחוץ לתוכנית — רק אם מותר במסלול או אושר מראש בכתב על ידי ועדת הוראה.","שלום רב. הרכבה נכונה ותקנית של מכסת השעות לתואר היא תנאי מחייב לסיומו בהצלחה, ולכן חל איסור על שילוב קורסים שאינם מאושרים.

הכלל התקנוני מוגדר כך:

ברירת המחדל להשלמות: ככלל, השלמות נקודות זכות לתואר (כולל השלמות עבור פטורים שקיבלת) מבוצעות אך ורק מתוך קורסי ה-MBA, קורסי הבחירה הכלליים של התוכנית או קורסי הבחירה של ההתמחות שלך.

חובת אישור מוקדם: לקיחת קורס מחוץ לתכנית ה-MBA של בית הספר לצורך השלמת נ""ז מותרת אך ורק אם הדבר מותר במפורש על פי מסלול הלימודים שלך או אושר מראש ובכתב באופן פרטני על ידי ועדת ההוראה.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf וכן https://bschool.huji.ac.il/ptorim",https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf; https://bschool.huji.ac.il/ptorim,TRUE,,
mba_gt_091,registration_rules,יש לי אילוץ אישי ביום ההתמחות. מה עושים?,חל איסור על רישום לקורסים חופפים בשעות. יש לבדוק חלופות של קבוצות לימוד או סמסטר חלופי בשנתון. בקושי לשבץ קורס חובה קריטי — פנייה פרטנית ליועצת או למזכירות.,"שלום וברכה. החיים מלאים באילוצים מחוץ לאקדמיה – בין אם מדובר בעבודה, משפחה או התחייבויות אישיות – ואנו מבינים זאת לחלוטין ומנסים לבוא לקראת הסטודנטים ככל הניתן.

מאחר שלוחות הזמנים וימי הלימוד המרוכזים של המגמות השונות נקבעים מראש, הנה דרכי הפעולה המומלצות:

בדיקת חלופות בשנתון: יש לבדוק בשנתון האם קורסי ההתמחות הספציפיים מציעים קבוצות לימוד נוספות, או משובצים בסמסטר חלופי שאינו מתנגש עם האילוץ שלך.

הימנעות מחפיפות שעות: זכור/זכרי כי חל איסור מוחלט להירשם במערכת לקורסים חופפים, כך שלא ניתן לשבץ קורס אחר בשעות הללו.

פנייה לייעוץ ופתרון חריג: במידה ומדובר בקורס חובה במגמה ולא נמצאו לו חלופות בלוח הזמנים, מומלץ לפנות אליי כיועצת הלימודים או לפנות למזכירות לצורך בדיקת פתרונות מנהליים מותאמים אישית.

(מבוסס גם על הנחיות תפעוליות של מזכירות תארים מתקדמים).

קישור רשמי למקור: https://shnaton.huji.ac.il/roadmap/322-3222",secretariat-provided; https://shnaton.huji.ac.il/roadmap/322-3222,TRUE,,
mba_gt_092,registration_rules,אפשר ללמוד מרחוק במקום פרונטלי?,לא כחלופת קבע. ה-MBA מבוסס על הוראה פרונטלית מלאה בקמפוס. אילוצים חריגים או היעדרויות מוצדקות נבחנים לגופם לפי נהלי האוניברסיטה ובתיאום מול המרצה — התוכנית אינה מתנהלת מרחוק.,"שלום רב. אנו בבית הספר מאמינים כי חלק ארי מהערך המוסף של תואר ה-MBA ומההתפתחות הניהולית שלך נבנה דרך שיח פתוח בכיתה, סיעור מוחות קבוצתי ונטוורקינג מקצועי בלתי אמצעי בין הסטודנטים.

לכן, המדיניות המנהלית בנושא זה קובעת:

מתכונת לימודים פרונטלית: הלימודים בתוכנית ה-MBA מבוססים על מתכונת של הוראה פרונטלית מלאה בקמפוס.

טיפול באילוצים נקודתיים: אילוצים אישיים חריגים או היעדרויות מוצדקות נבחנים לגופם בהתאם לנהלים הכלליים של האוניברסיטה ובתיאום ישיר מול מרצי הקורסים, אך התוכנית אינה מוגדרת או מאושרת כתוכנית למידה מרחוק.

מקור המידע: הנחיות מנהליות ותפעוליות של מזכירות החוג לתארים מתקדמים.",secretariat-provided,TRUE,,
mba_gt_093,accelerated_tracks,מהו מסלול אלפא לסטודנטים למנהל עסקים?,"מסלול מצטיינים מואץ לבוגר במנהל עסקים מהעברית: צבירת קורסי מוסמך (MBA) משנה ג' בבוגר, והשלמת MBA בשנה אחת או יותר לאחר סיום הבוגר — בכפוף לרציפות ולתקנון.","שלום וברכה! מסלול ""אלפא"" הוא מסלול מצטיינים יוקרתי ומואץ, המעניק הזדמנות יוצאת דופן לתלמידי תואר ראשון (בוגר) במנהל עסקים באוניברסיטה העברית המציגים הישגים אקדמיים בולטים.

המסלול בנוי בצורה הבאה:

צבירת קורסים מוקדמת: המסלול מאפשר לסטודנטים להתחיל ללמוד ולצבור קורסים ברמת מוסמך (MBA) כבר במהלך שנה ג' של הלימודים לתואר הראשון.

קיצור משך הלימודים: מטרת התוכנית היא לאפשר לבוגרים המצטיינים להשלים את תואר ה-MBA כולו בתוך שנה אחת בלבד (או יותר) מרגע סיום התואר הראשון, בכפוף לשמירה על רציפות לימודים ועמידה בתנאי התקנון.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_094,accelerated_tracks,כמה נ״ז לומדים באלפא לסטודנטים למנהל עסקים?,"באלפא לבוגר מנהל עסקים מהעברית — פטור מקורסי החובה הכלליים. התוכנית מורכבת מהתמחות, בחירה וסמינרים — 42 נ״ז בלבד.","שלום רב! כבוגר/ת עתידי/ת של תואר ראשון במנהל עסקים באוניברסיטה העברית, מסלול אלפא לוקח בחשבון את הרקע האקדמי הנרחב שכבר רכשת ומקצר לך את הדרך לתואר השני בצורה משמעותית.

מכסת השעות במסלול זה מוגדרת כך:

פטור מלא מחובות כלליים: סטודנטים במסלול זה פטורים לחלוטין מכלל קורסי החובה הכלליים של התואר השני.

היקף שעות מצומצם: תוכנית הלימודים מורכבת אך ורק מלימודי התמחות מתקדמים, קורסי בחירה וסמינרים, ועומדת על היקף מופחת וממוקד של 42 נ""ז בלבד (במקום 48 נ""ז).

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_095,accelerated_tracks,מה תנאי הקבלה המרכזיים לאלפא?,"קבלה תחרותית המבוססת על הצטיינות בבוגר: ממוצע כללי של לפחות 85 בתום שנה ב', או ממוצע 90+ בקורסי היסוד והתשתית הרלוונטיים — לפי מסלול השילוב.","שלום וברכה. הקבלה למסלול אלפא היוקרתי היא תחרותית ביותר ומיועדת לסטודנטים המובילים של תואר הבוגר במנהל עסקים, המציגים רף אקדמי יוצא דופן.

הקריטריונים המרכזיים לקבלה כוללים:

ממוצע ציונים גבוה: שמירה על ממוצע ציונים כללי של לפחות 85 בתום שנה ב' ללימודי הבוגר, או לחלופין הצגת ממוצע של 90 לפחות בקורסי היסוד והתשתית הרלוונטיים של התואר הראשון.

התאמה למסלול: תנאי הקבלה המדויקים, המכסות ואפשרויות השילוב מותאמים באופן ספציפי למסלול הלימודים הקיים של הסטודנט בהתאם להחלטות התקנון.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_096,accelerated_tracks,מהו המסלול המואץ ל-MBA מכל הפקולטות?,"מסלול מצטיינים לתואר ראשון מכל פקולטה באוניברסיטה (למעט מנהל עסקים): צבירת קורסי MBA במקביל לבוגר, וסיום MBA שנה אחת או יותר לאחר סיום הבוגר.","שלום רב! אנו באוניברסיטה העברית מאמינים כי השילוב בין השכלה מדיסציפלינות מגוונות (כגון משפטים, מדעי המחשב, מדעים מדויקים, רוח או חברה) יחד עם כלים ניהוליים ועסקיים של תואר MBA, מייצר את המנהיגים המובילים במשק.

המסלול מובנה בצורה הבאה:

מסלול מצטיינים רב-תחומי: זהו מסלול ייעודי המיועד לסטודנטים לתואר ראשון מצטיינים מכל פקולטה שהיא באוניברסיטה העברית (למעט תלמידי מנהל עסקים).

גשר ישיר לתואר שני: התוכנית מאפשרת לסטודנטים להתחיל ללמוד ולאחסן קורסי MBA במקביל לחובות הבוגר שלהם, ובצורה זו לסיים את תואר המוסמך במנהל עסקים בתוך שנה אחת או יותר בלבד לאחר סיום התואר הראשון.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track-all וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track-all; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_097,accelerated_tracks,כמה נ״ז יש במסלול המואץ מכל הפקולטות?,"48 נ״ז לתואר — חובה כללית והתמחות. קורסי מתמטיקה וסטטיסטיקה, אם נדרשים, אינם נכללים ב-48 נ״ז ומבוצעים כהשלמה חיצונית.","שלום וברכה. מאחר שהסטודנטים המגיעים למסלול זה מגיעים ללא רקע אקדמי קודם בקורסי הליבה הניהוליים, התוכנית מובנית בצורה רחבה ומלאה על מנת להעניק להם בסיס עסקי איתן.

מכסת השעות במסלול זה מוגדרת כך:

מכסת שעות מלאה: תוכנית ה-MBA במסלול המואץ מכלל הפקולטות בנויה מ-48 נ""ז לתואר, הכוללות את קורסי החובה הכלליים ולימודי ההתמחות.

מעמד קורסי התשתית: קורסי התשתית במתמטיקה וסטטיסטיקה, במידה ותידרש/י אליהם על סמך הרקע שלך, מבוצעים כהשלמה חיצונית ואינם נכללים במניין 48 הנ""ז הללו.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track-all וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track-all; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_098,accelerated_tracks,אפשר לסגור בוגר ומוסמך באותה שנה במסלול מואץ?,לא. איסור מוחלט על סגירת בוגר ומוסמך באותה שנת לימודים. חובה להשאיר לפחות קורס אחד או חובה אקדמית לשנת המוסמך העוקבת.,"שלום רב. מדובר בנקודה מנהלית קשיחה וחשובה ביותר המשפיעה על תכנון סמסטר הסיום של התואר הראשון שלך, וטוב שאנו מבהירים אותה בצורה מדויקת.

התשובה הרשמית היא לא, חל איסור מוחלט על כך:

איסור חפיפת סגירות: דפי המסלול המואץ ותקנוני לימודי המוסמך מדגישים בצורה ברורה כי לא ניתן לסגור את תואר הבוגר (הראשון) ואת תואר המוסמך (השני) באותה שנת לימודים אקדמית.

חובת השארת קורס: עליך להשאיר לפחות קורס אחד או חובה אקדמית כלשהי המשויכת ל-MBA לשנת הלימודים העוקבת, שבה הסטטוס שלך באוניברסיטה יהיה של תלמיד מוסמך מן המניין.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track-all וכן https://bschool.huji.ac.il/Accelerated-study-track וכן https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf",https://bschool.huji.ac.il/Accelerated-study-track-all; https://bschool.huji.ac.il/Accelerated-study-track; https://bschool.huji.ac.il/sites/default/files/business/files/academic_regulations_for_masters_programs_01.pdf,TRUE,,
mba_gt_099,accelerated_tracks,האם משלמים על עצם ההשתתפות במסלול מואץ?,לא משלמים דמי חברות על ההשתתפות במסלול — משלמים שכר לימוד שוטף עבור הקורסים שנרשמים אליהם בפועל. לאחר מעבר רשמי למוסמך — השלמת תשלום לפי נהלי שכר הלימוד.,"שלום וברכה. אנו בבית הספר למנהל עסקים שמחים לעודד סטודנטים מצטיינים להמשיך איתנו לתארים מתקדמים, ולכן הליך הקבלה והחברות בתוכנית המצטיינים עצמה אינו כרוך בעלויות מיוחדות.

הנה הסדר שכר הלימוד המוגדר במסלול:

תשלום לפי קורסים בפועל: הסטודנטים במסלולים המואצים אינם משלמים דמי חברות מיוחדים על עצם ההשתתפות במסלול, אלא משלמים שכר לימוד שוטף ורגיל עבור הקורסים אליהם הם נרשמים בפועל במהלך לימודיהם.

מעבר רשמי לתואר שני: יש לקחת בחשבון כי לאחר המעבר הרשמי למעמד של תלמיד מוסמך (תואר שני), מתבצעת השלמת חישוב ותשלום שכר הלימוד בהתאם לתקנות, הנהלים והתקורות הנהוגים באוניברסיטה לתארים מתקדמים.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track-all וכן https://bschool.huji.ac.il/Accelerated-study-track",https://bschool.huji.ac.il/Accelerated-study-track-all; https://bschool.huji.ac.il/Accelerated-study-track,TRUE,,
mba_gt_100,accelerated_tracks,מה זה אחסון קורסים למוסמך?,קורסי MBA שנלמדו ועברו בבוגר נשמרים בתיק ואינם משוקללים בממוצע הבוגר; במעבר למוסמך הם משויכים ל-MBA. אם אופציית האחסון לא מופיעה בסילאן — פנייה מיידית למזכירות.,"שלום רב! ""אחסון קורסים"" (Course Storage) הוא כלי מנהלי נפלא המהווה את לב ליבם של המסלולים המואצים, ומאפשר לך למנף את תקופת התואר הראשון לטובת התואר השני בצורה חכמה.

התהליך מוגדר ומנוהל בצורה הבאה:

שמירת הקורסים בצד: קורסים ברמת מוסמך (MBA) שנלמדים על ידך ועברת אותם בהצלחה במהלך לימודי התואר הראשון, נשמרים ומאוחסנים בתיק האקדמי שלך ואינם משוקללים בממוצע הבוגר. עם המעבר הרשמי לתואר השני, הם נשלפים ומשויכים אוטומטית ל-MBA לצורך מניין נקודות הזכות.

טיפול בתקלות מערכת: במידה ומערכת הרישום הממוחשבת (סילאן) אינה מציעה לך באופן אוטומטי את אופציית האחסון בעת הרישום לקורס ה-MBA, חובה לפנות באופן מיידי למזכירות הרלוונטית כדי להסדיר זאת ידנית ולמנוע שיוך שגוי לתואר הראשון.

קישורים רשמיים למקורות: https://bschool.huji.ac.il/Accelerated-study-track-all וכן https://bschool.huji.ac.il/Accelerated-study-track",https://bschool.huji.ac.il/Accelerated-study-track-all; https://bschool.huji.ac.il/Accelerated-study-track,TRUE,,
